eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Utilitarian,Individual Time In Utilitarian,Nash,Individual Time In Nash,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Egalitarian,Individual Time In Egalitarian,PoA,PoS
48735b8c-ecfe-4c3f-b33b-b9bcdcbb127f,22,False,"[(86, 109), (98, 75)]",354,354,66,66,354,89,167,173,98,173,98,173,98,173,98,195,86,173,98,173,98,173,98,173,98,195,86,173,98,173.0,98.0,173.0,98.0,178.91139999999996,94.7756,184.0,92.0,1.1676646706586826,1.035928143712575
48735b8c-ecfe-4c3f-b33b-b9bcdcbb127f,22,False,"[(109, 86), (75, 98)]",354,354,66,66,354,78,167,173,75,173,75,173,75,173,75,195,109,173,75,173,75,173,75,173,75,195,109,173,75,173.0,75.0,173.0,75.0,178.91139999999996,84.13580000000002,184.0,92.0,1.1676646706586826,1.035928143712575
f73e469e-391d-4055-b58d-3be11dcf0951,0,False,"[(66, 89), (70, 81), (87, 76)]",210,278,39,53,210,69,149,155,66,151,70,151,70,151,70,151,70,155,66,155,66,151,70,151,70,163,87,151,70,151.0,70.0,151.0,70.0,151.1796,69.8204,155.0,66.0,1.0939597315436242,1.0134228187919463
f73e469e-391d-4055-b58d-3be11dcf0951,0,False,"[(89, 66), (81, 70), (76, 87)]",278,210,53,39,278,80,149,155,89,151,81,151,81,151,81,151,81,155,89,155,89,151,81,151,81,163,76,151,81,151.0,81.0,151.0,81.0,151.1796,81.35919999999999,155.0,89.0,1.0939597315436242,1.0134228187919463
60c7247b-4f95-4a68-9481-bbb56d6b1824,12,False,"[(66, 55)]",232,244,43,46,232,66,121,121,66,121,66,121,66,121,66,121,66,121,66,121,66,121,66,121,66,121,66,121,66,121.0,66.0,121.0,66.0,121.0,66.0,121.0,66.0,1.0,1.0
60c7247b-4f95-4a68-9481-bbb56d6b1824,12,False,"[(55, 66)]",244,232,46,43,244,55,121,121,55,121,55,121,55,121,55,121,55,121,55,121,55,121,55,121,55,121,55,121,55,121.0,55.0,121.0,55.0,121.0,55.0,121.0,55.0,1.0,1.0
968fde19-3cc7-4af5-9659-3591f7f1f9e3,0,False,"[(173, 150), (165, 154), (156, 167)]",794,760,146,139,794,164,317,323,173,319,165,319,165,319,165,319,165,323,173,319,165,319,165,319,165,323,156,319,165,319.0,165.0,319.0,165.0,319.85259999999994,163.08169999999996,323.0,173.0,1.0189274447949528,1.0063091482649842
968fde19-3cc7-4af5-9659-3591f7f1f9e3,0,False,"[(150, 173), (154, 165), (167, 156)]",760,794,139,146,760,153,317,323,150,319,154,319,154,319,154,319,154,323,150,319,154,319,154,319,154,323,167,319,154,319.0,154.0,319.0,154.0,319.85259999999994,156.77089999999998,323.0,150.0,1.0189274447949528,1.0063091482649842
ddbcadbc-e668-4682-adb6-625656388847,11,False,"[(71, 48), (50, 73)]",210,210,39,39,210,62,113,119,71,119,71,119,71,119,71,119,71,119,71,119,71,119,71,119,71,123,50,119,71,119.0,71.0,119.00800000000004,70.9581,120.83839999999998,61.348299999999995,121.0,60.5,1.0884955752212389,1.0530973451327434
ddbcadbc-e668-4682-adb6-625656388847,11,False,"[(48, 71), (73, 50)]",210,210,39,39,210,51,113,119,48,119,48,119,48,119,48,119,48,119,48,119,48,119,48,119,48,123,73,119,48,119.0,48.0,119.00800000000004,48.04990000000001,120.83839999999998,59.49010000000001,121.0,60.5,1.0884955752212389,1.0530973451327434
7c390888-0a61-4a48-8b5c-f58442edff59,1,False,"[(172, 161), (181, 148), (190, 135), (199, 122), (207, 108), (208, 87), (217, 74), (226, 61), (235, 48), (243, 44)]",376,188,70,35,376,234,281,287,243,333,172,283,235,283,235,333,172,283,235,295,208,283,235,283,235,333,172,283,235,283.0,235.0,283.0,235.0,291.3647,216.1793,283.3334,235.6667,1.1850533807829182,1.00711743772242
7c390888-0a61-4a48-8b5c-f58442edff59,1,False,"[(161, 172), (148, 181), (135, 190), (122, 199), (108, 207), (87, 208), (74, 217), (61, 226), (48, 235), (44, 243)]",188,376,35,70,188,47,281,287,44,333,161,283,48,283,48,333,161,283,48,295,87,283,48,283,48,333,161,283,48,283.0,48.0,283.0,48.0,291.3647,75.1854,283.3334,47.66669999999999,1.1850533807829182,1.00711743772242
04e76700-c78d-4d69-a07e-64ca5855d436,0,False,"[(47, 58), (64, 41), (56, 45)]",190,144,37,27,190,55,99,105,64,101,56,101,56,101,56,105,47,105,64,101,56,101,56,101,56,105,47,101,56,101.0,56.0,101.0001,56.0001,101.50969999999998,54.85319999999999,105.0,64.0,1.0606060606060606,1.02020202020202
04e76700-c78d-4d69-a07e-64ca5855d436,0,False,"[(58, 47), (41, 64), (45, 56)]",144,190,27,37,144,44,99,105,41,101,45,101,45,101,45,105,58,105,41,101,45,101,45,101,45,105,58,101,45,101.0,45.0,101.0001,45.0,101.50969999999998,46.656499999999994,105.0,41.0,1.0606060606060606,1.02020202020202
1f07d7e2-c27b-4670-b1dc-86a6d595327f,22,False,"[(47, 70), (54, 65), (70, 59)]",200,200,38,38,200,50,111,117,47,119,54,117,47,117,47,119,54,119,54,119,54,117,47,117,47,129,70,117,47,117.0,47.0,117.0,47.0,118.9212,53.7243,124.0,62.0,1.162162162162162,1.054054054054054
1f07d7e2-c27b-4670-b1dc-86a6d595327f,22,False,"[(70, 47), (65, 54), (59, 70)]",200,200,38,38,200,61,111,117,70,119,65,117,70,117,70,119,65,119,65,119,65,117,70,117,70,129,59,117,70,117.0,70.0,117.0,70.0,118.9212,65.1969,124.0,62.0,1.162162162162162,1.054054054054054
fbb387b3-ceb2-4163-abfe-6f639d8a0ee2,0,False,"[(86, 63), (57, 68), (53, 76)]",210,256,39,49,210,56,123,129,53,125,57,125,57,125,57,125,57,129,53,125,57,125,57,125,57,149,86,125,57,125.0,57.0,125.0,57.0,125.0489,57.0591,129.0,53.0,1.2113821138211383,1.016260162601626
fbb387b3-ceb2-4163-abfe-6f639d8a0ee2,0,False,"[(63, 86), (68, 57), (76, 53)]",256,210,49,39,256,67,123,129,76,125,68,125,68,125,68,125,68,129,76,125,68,125,68,125,68,149,63,125,68,125.0,68.0,125.0,68.0,125.0489,67.9898,129.0,76.0,1.2113821138211383,1.016260162601626
9b826f43-46ec-4471-b20a-a368001122d3,11,False,"[(87, 76), (74, 85)]",342,364,63,67,342,74,159,159,74,159,74,159,74,159,74,163,87,159,74,159,74,159,74,159,74,163,87,159,74,159.0,74.0,159.0,74.0,160.56729999999993,79.09359999999998,159.0,74.0,1.0251572327044025,1.0
9b826f43-46ec-4471-b20a-a368001122d3,11,False,"[(76, 87), (85, 74)]",364,342,67,63,364,85,159,159,85,159,85,159,85,159,85,163,76,159,85,159,85,159,85,159,85,163,76,159,85,159.0,85.0,159.0,85.0,160.56729999999993,81.47370000000001,159.0,85.0,1.0251572327044025,1.0
3d366bb4-10bd-4b98-bee0-4d3773bbcd00,0,False,"[(72, 49), (56, 79), (64, 53)]",234,188,45,35,234,63,115,121,72,117,64,117,64,117,64,117,64,121,72,117,64,117,64,117,64,135,56,117,64,117.0,64.0,117.0,64.0,118.2543,63.442499999999995,121.0,72.0,1.173913043478261,1.017391304347826
3d366bb4-10bd-4b98-bee0-4d3773bbcd00,0,False,"[(49, 72), (79, 56), (53, 64)]",188,234,35,45,188,52,115,121,49,117,53,117,53,117,53,117,53,121,49,117,53,117,53,117,53,135,79,117,53,117.0,53.0,117.0,53.0,118.2543,54.811800000000005,121.0,49.0,1.173913043478261,1.017391304347826
d208f383-7a11-4c9b-965e-f2295d74caf2,1,False,"[(48, 71), (52, 63), (69, 58)]",210,222,39,42,210,51,113,119,48,115,52,115,52,115,52,115,52,115,52,115,52,115,52,115,52,127,69,115,52,115.0,52.0,115.00009999999997,52.0001,115.5136,52.727599999999995,115.33339999999998,51.66669999999999,1.1238938053097345,1.0176991150442478
d208f383-7a11-4c9b-965e-f2295d74caf2,1,False,"[(71, 48), (63, 52), (58, 69)]",222,210,42,39,222,62,113,119,71,115,63,115,63,115,63,115,63,115,63,115,63,115,63,115,63,127,58,115,63,115.0,63.0,115.00009999999997,63.0,115.5136,62.786,115.33339999999998,63.66669999999999,1.1238938053097345,1.0176991150442478
a402ae17-a4f8-4595-bdf1-9e62fef9de09,1,False,"[(186, 175), (173, 184)]",870,904,159,166,870,173,357,357,173,357,173,357,173,357,173,361,186,357,173,357,173,357,173,357,173,361,186,357,173,357.0,173.0,357.0,173.0,358.59310000000005,178.17769999999996,357.0,173.0,1.011204481792717,1.0
a402ae17-a4f8-4595-bdf1-9e62fef9de09,1,False,"[(175, 186), (184, 173)]",904,870,166,159,904,184,357,357,184,357,184,357,184,357,184,361,175,357,184,357,184,357,184,357,184,361,175,357,184,357.0,184.0,357.0,184.0,358.59310000000005,180.41539999999998,357.0,184.0,1.011204481792717,1.0
b0c16973-e101-4a39-95e4-9d7cd58b86c8,0,False,"[(50, 73), (54, 65), (67, 56)]",210,244,39,46,210,53,117,123,50,119,54,119,54,119,54,119,54,123,50,119,54,119,54,119,54,123,67,119,54,119.0,54.0,119.00009999999997,54.0001,119.70859999999999,56.30279999999999,123.0,50.0,1.0512820512820513,1.017094017094017
b0c16973-e101-4a39-95e4-9d7cd58b86c8,0,False,"[(73, 50), (65, 54), (56, 67)]",244,210,46,39,244,64,117,123,73,119,65,119,65,119,65,119,65,123,73,119,65,119,65,119,65,123,56,119,65,119.0,65.0,119.00009999999997,65.0,119.70859999999999,63.4058,123.0,73.0,1.0512820512820513,1.017094017094017
abda8e8a-9fd5-4e59-9776-1c0efddd8e8b,22,False,"[(64, 53), (51, 62), (47, 70)]",200,200,38,38,200,50,111,117,47,113,51,113,51,113,51,117,64,113,51,113,51,113,51,113,51,117,47,113,51,113.0,51.0,113.0,51.0,113.95979999999997,54.11949999999999,115.0,57.5,1.054054054054054,1.018018018018018
abda8e8a-9fd5-4e59-9776-1c0efddd8e8b,22,False,"[(53, 64), (62, 51), (70, 47)]",200,200,38,38,200,61,111,117,70,113,62,113,62,113,62,117,53,113,62,113,62,113,62,113,62,117,70,113,62,113.0,62.0,113.0,62.0,113.95979999999997,59.84030000000001,115.0,57.5,1.054054054054054,1.018018018018018
db129151-6e4d-4e03-84be-70a5a9ec8732,1,False,"[(69, 46), (62, 51), (61, 72), (56, 79)]",200,188,38,35,200,60,109,115,69,113,62,113,62,113,62,113,62,113,62,113,62,113,62,113,62,135,56,113,62,113.0,62.0,113.0,62.0,113.59460000000001,61.83779999999999,113.16660000000002,62.58330000000001,1.238532110091743,1.036697247706422
db129151-6e4d-4e03-84be-70a5a9ec8732,1,False,"[(46, 69), (51, 62), (72, 61), (79, 56)]",188,200,35,38,188,49,109,115,46,113,51,113,51,113,51,113,51,113,51,113,51,113,51,113,51,135,79,113,51,113.0,51.0,113.0,51.0,113.59460000000001,51.7568,113.16660000000002,50.58330000000001,1.238532110091743,1.036697247706422
