eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Nash,Individual Time In Nash,Utilitarian,Individual Time In Utilitarian,Egalitarian,Individual Time In Egalitarian,PoA,PoS
585773ff-41e3-45aa-819e-04dc3ad980c9,22,False,"[(485, 474)]",1684,1696,465,456,1684,488,953,959,485,959,485,959,485,959,485,959,485,959,485,959,485,959,485,959,485,959,485,959,485,959.0,485.0,959.0,485.0,959.0,485.0,959.0,485.0,1.006295907660021,1.006295907660021
7da7a2ba-e7d7-4432-8018-dbcfdef73641,11,False,"[(83, 94), (96, 73)]",310,276,74,59,310,96,169,169,96,177,83,169,96,169,96,177,83,169,96,169,96,169,96,169,96,177,83,169,96,171.85070000000002,91.36770000000001,169.0,96.0,169.0,96.0,169.0,96.0,1.047337278106509,1.0
7da7a2ba-e7d7-4432-8018-dbcfdef73641,11,False,"[(94, 83), (73, 96)]",276,310,59,74,276,73,169,169,73,177,94,169,73,169,73,177,94,169,73,169,73,169,73,169,73,177,94,169,73,171.85070000000002,80.483,169.0,73.0,169.0,73.0,169.0,73.0,1.047337278106509,1.0
ea0dcf45-0095-4f99-a77d-536b86e651f7,1,False,"[(478, 501)]",1662,1674,468,463,1662,481,973,979,478,979,478,979,478,979,478,979,478,979,478,979,478,979,478,979,478,979,478,979,478,979.0,478.0,979.0,478.0,979.0,478.0,979.0,478.0,1.0061664953751284,1.0061664953751284
ea0dcf45-0095-4f99-a77d-536b86e651f7,1,False,"[(501, 478)]",1674,1662,463,468,1674,492,973,979,501,979,501,979,501,979,501,979,501,979,501,979,501,979,501,979,501,979,501,979,501,979.0,501.0,979.0,501.0,979.0,501.0,979.0,501.0,1.0061664953751284,1.0061664953751284
cd1b095f-7761-4e7c-a656-2a9b12c35f1f,22,False,"[(87, 98), (96, 85), (104, 81)]",310,310,75,68,310,95,179,185,104,181,96,181,96,181,96,185,87,181,96,181,96,181,96,181,96,185,104,181,96,181.9427,93.87880000000001,181.0,96.0,181.0,96.0,183.0,91.5,1.0335195530726258,1.011173184357542
cd1b095f-7761-4e7c-a656-2a9b12c35f1f,22,False,"[(98, 87), (85, 96), (81, 104)]",310,310,68,75,310,84,179,185,81,181,85,181,85,181,85,185,98,181,85,181,85,181,85,181,85,185,81,181,85,181.9427,88.06389999999999,181.0,85.0,181.0,85.0,183.0,91.5,1.0335195530726258,1.011173184357542
97b0f638-1910-44e4-a848-5c99a40b3742,0,False,"[(109, 86)]",310,276,80,73,310,100,189,195,109,195,109,195,109,195,109,195,109,195,109,195,109,195,109,195,109,195,109,195,109,195.0,109.0,195.0,109.0,195.0,109.0,195.0,109.0,1.0317460317460319,1.0317460317460319
97b0f638-1910-44e4-a848-5c99a40b3742,0,False,"[(86, 109)]",276,310,73,80,276,89,189,195,86,195,86,195,86,195,86,195,86,195,86,195,86,195,86,195,86,195,86,195,86,195.0,86.0,195.0,86.0,195.0,86.0,195.0,86.0,1.0317460317460319,1.0317460317460319
c70d5f7a-e448-47f7-8767-35da525d6a10,22,False,"[(128, 139)]",398,386,128,116,398,128,267,267,128,267,128,267,128,267,128,267,128,267,128,267,128,267,128,267,128,267,128,267,128,267.0,128.0,267.0,128.0,267.0,128.0,267.0,128.0,1.0,1.0
c70d5f7a-e448-47f7-8767-35da525d6a10,22,False,"[(139, 128)]",386,398,116,128,386,139,267,267,139,267,139,267,139,267,139,267,139,267,139,267,139,267,139,267,139,267,139,267,139,267.0,139.0,267.0,139.0,267.0,139.0,267.0,139.0,1.0,1.0
a49daf8b-6464-45f9-a0a1-7be53eeeebbf,0,False,"[(82, 105)]",320,366,68,91,320,82,187,187,82,187,82,187,82,187,82,187,82,187,82,187,82,187,82,187,82,187,82,187,82,187.0,82.0,187.0,82.0,187.0,82.0,187.0,82.0,1.0,1.0
a49daf8b-6464-45f9-a0a1-7be53eeeebbf,0,False,"[(105, 82)]",366,320,91,68,366,105,187,187,105,187,105,187,105,187,105,187,105,187,105,187,105,187,105,187,105,187,105,187,105,187.0,105.0,187.0,105.0,187.0,105.0,187.0,105.0,1.0,1.0
0205ef45-6ad0-47b4-a4fb-ad77e26ce650,22,False,"[(88, 65), (80, 103)]",310,276,67,51,310,79,147,153,88,153,88,153,88,153,88,153,88,153,88,153,88,153,88,153,88,183,80,153,88,157.85610000000003,86.70500000000001,153.0,88.0,153.0,88.0,153.0,88.0,1.2448979591836735,1.0408163265306123
0205ef45-6ad0-47b4-a4fb-ad77e26ce650,22,False,"[(65, 88), (103, 80)]",276,310,51,67,276,68,147,153,65,153,65,153,65,153,65,153,65,153,65,153,65,153,65,153,65,183,103,153,65,157.85610000000003,71.15110000000001,153.0,65.0,153.0,65.0,153.0,65.0,1.2448979591836735,1.0408163265306123
13a20e96-f54a-45a5-b57f-4cbaa1e21056,0,False,"[(134, 111)]",310,276,107,100,310,125,239,245,134,245,134,245,134,245,134,245,134,245,134,245,134,245,134,245,134,245,134,245,134,245.0,134.0,245.0,134.0,245.0,134.0,245.0,134.0,1.0251046025104602,1.0251046025104602
13a20e96-f54a-45a5-b57f-4cbaa1e21056,0,False,"[(111, 134)]",276,310,100,107,276,114,239,245,111,245,111,245,111,245,111,245,111,245,111,245,111,245,111,245,111,245,111,245,111,245.0,111.0,245.0,111.0,245.0,111.0,245.0,111.0,1.0251046025104602,1.0251046025104602
ee933311-c0ac-46f8-bd22-a1fe23335032,0,False,"[(102, 79), (84, 95), (98, 87)]",300,254,79,65,300,93,175,181,102,179,84,179,84,179,84,179,84,181,102,181,102,181,102,181,102,185,98,179,84,180.04629999999997,93.4169,180.99599999999998,101.964,179.0,84.0,181.0,102.0,1.0571428571428572,1.022857142857143
ee933311-c0ac-46f8-bd22-a1fe23335032,0,False,"[(79, 102), (95, 84), (87, 98)]",254,300,65,79,254,82,175,181,79,179,95,179,95,179,95,179,95,181,79,181,79,181,79,181,79,185,87,179,95,180.04629999999997,86.6294,180.99599999999998,79.03200000000001,179.0,95.0,181.0,79.0,1.0571428571428572,1.022857142857143
33094010-a312-4fe1-9650-47886d4227ac,0,False,"[(86, 109)]",320,354,75,90,320,89,189,195,86,195,86,195,86,195,86,195,86,195,86,195,86,195,86,195,86,195,86,195,86,195.0,86.0,195.0,86.0,195.0,86.0,195.0,86.0,1.0317460317460319,1.0317460317460319
33094010-a312-4fe1-9650-47886d4227ac,0,False,"[(109, 86)]",354,320,90,75,354,100,189,195,109,195,109,195,109,195,109,195,109,195,109,195,109,195,109,195,109,195,109,195,109,195.0,109.0,195.0,109.0,195.0,109.0,195.0,109.0,1.0317460317460319,1.0317460317460319
4d2d2b3f-322f-46a1-9e5a-c0fbc56dbdfd,0,False,"[(406, 473)]",1024,1136,379,401,1024,409,873,879,406,879,406,879,406,879,406,879,406,879,406,879,406,879,406,879,406,879,406,879,406,879.0,406.0,879.0,406.0,879.0,406.0,879.0,406.0,1.006872852233677,1.006872852233677
4d2d2b3f-322f-46a1-9e5a-c0fbc56dbdfd,0,False,"[(473, 406)]",1136,1024,401,379,1136,464,873,879,473,879,473,879,473,879,473,879,473,879,473,879,473,879,473,879,473,879,473,879,473,879.0,473.0,879.0,473.0,879.0,473.0,879.0,473.0,1.006872852233677,1.006872852233677
5072e0fd-0fe8-4f28-aecf-243f3120f932,1,False,"[(75, 98), (79, 90)]",320,332,66,75,320,78,167,173,75,169,79,169,79,169,79,169,79,169,79,169,79,169,79,169,79,173,75,169,79,170.32240000000002,77.67760000000001,169.0,79.0,169.0,79.0,169.33339999999998,78.66669999999999,1.035928143712575,1.0119760479041917
5072e0fd-0fe8-4f28-aecf-243f3120f932,1,False,"[(98, 75), (90, 79)]",332,320,75,66,332,89,167,173,98,169,90,169,90,169,90,169,90,169,90,169,90,169,90,169,90,173,98,169,90,170.32240000000002,92.6448,169.0,90.0,169.0,90.0,169.33339999999998,90.66669999999999,1.035928143712575,1.0119760479041917
80b3f7c1-121a-4df9-b6d4-78cd396d5036,0,False,"[(117, 128), (135, 124), (143, 120)]",322,254,99,90,322,117,245,245,117,245,117,245,117,245,117,245,117,263,143,263,143,245,117,245,117,263,143,245,117,250.7611,125.32159999999999,245.0,117.0,245.0,117.0,263.0,143.0,1.073469387755102,1.0
80b3f7c1-121a-4df9-b6d4-78cd396d5036,0,False,"[(128, 117), (124, 135), (120, 143)]",254,322,90,99,254,128,245,245,128,245,128,245,128,245,128,245,128,263,120,263,120,245,128,245,128,263,120,245,128,250.7611,125.43950000000001,245.0,128.0,245.0,128.0,263.0,120.0,1.073469387755102,1.0
3e73d7f1-568d-4442-85a1-ae7e4d90eb6b,22,False,"[(101, 90), (109, 86)]",354,320,83,72,354,100,189,195,109,191,101,191,101,191,101,191,101,195,109,191,101,191,101,191,101,195,109,191,101,192.40359999999998,103.8072,191.0,101.0,191.0,101.0,195.0,109.0,1.0317460317460319,1.0105820105820107
3e73d7f1-568d-4442-85a1-ae7e4d90eb6b,22,False,"[(90, 101), (86, 109)]",320,354,72,83,320,89,189,195,86,191,90,191,90,191,90,191,90,195,86,191,90,191,90,191,90,195,86,191,90,192.40359999999998,88.59639999999999,191.0,90.0,191.0,90.0,195.0,86.0,1.0317460317460319,1.0105820105820107
98103313-0784-463b-943f-c7a941a43cb0,22,False,"[(194, 217)]",420,420,185,185,420,197,405,411,194,411,194,411,194,411,194,411,194,411,194,411,194,411,194,411,194,411,194,411,194,411.0,194.0,411.0,194.0,411.0,194.0,411.0,194.0,1.0148148148148148,1.0148148148148148
98103313-0784-463b-943f-c7a941a43cb0,22,False,"[(217, 194)]",420,420,185,185,420,208,405,411,217,411,217,411,217,411,217,411,217,411,217,411,217,411,217,411,217,411,217,411,217,411.0,217.0,411.0,217.0,411.0,217.0,411.0,217.0,1.0148148148148148,1.0148148148148148
20f9796f-9b04-46f7-a54e-9798ce4becb0,22,False,"[(105, 82), (80, 91)]",310,276,80,68,310,80,171,171,80,171,80,171,80,171,80,171,80,187,105,171,80,171,80,171,80,187,105,171,80,175.78609999999998,87.47829999999999,171.0,80.0,171.0,80.0,187.0,105.0,1.0935672514619883,1.0
20f9796f-9b04-46f7-a54e-9798ce4becb0,22,False,"[(82, 105), (91, 80)]",276,310,68,80,276,91,171,171,91,171,91,171,91,171,91,171,91,187,82,171,91,171,91,171,91,187,82,171,91,175.78609999999998,88.30779999999999,171.0,91.0,171.0,91.0,187.0,82.0,1.0935672514619883,1.0
36ab81cd-bee7-4d76-95cd-5207bc1026d1,22,False,"[(326, 315), (330, 307)]",1168,1168,298,298,1168,321,631,637,330,641,326,637,330,637,330,641,326,641,326,641,326,637,330,637,330,641,326,637,330,638.3533,328.6468,637.0,330.0,637.0,330.0,641.0,326.0,1.0158478605388273,1.0095087163232963
36ab81cd-bee7-4d76-95cd-5207bc1026d1,22,False,"[(315, 326), (307, 330)]",1168,1168,298,298,1168,310,631,637,307,641,315,637,307,637,307,641,315,641,315,641,315,637,307,637,307,641,315,637,307,638.3533,309.7065,637.0,307.0,637.0,307.0,641.0,315.0,1.0158478605388273,1.0095087163232963
05b77cc1-f700-4b07-818f-6b455d1c9f1f,22,False,"[(96, 85), (87, 98)]",310,276,76,77,310,96,181,181,96,181,96,181,96,181,96,181,96,181,96,181,96,181,96,181,96,185,87,181,96,182.4889,92.6498,181.0,96.0,181.0,96.0,181.0,96.0,1.022099447513812,1.0
05b77cc1-f700-4b07-818f-6b455d1c9f1f,22,False,"[(85, 96), (98, 87)]",276,310,77,76,276,85,181,181,85,181,85,181,85,181,85,181,85,181,85,181,85,181,85,181,85,185,98,181,85,182.4889,89.8391,181.0,85.0,181.0,85.0,181.0,85.0,1.022099447513812,1.0
4962b2d3-b4c6-4f96-9ff4-6d73cb35047c,0,False,"[(67, 78), (84, 61)]",300,254,58,47,300,84,145,145,84,145,67,145,67,145,67,145,67,145,84,145,84,145,84,145,84,145,67,145,67,145.0,76.2981,145.0,83.99719999999999,145.0,84.0,145.0,84.0,1.0,1.0
4962b2d3-b4c6-4f96-9ff4-6d73cb35047c,0,False,"[(78, 67), (61, 84)]",254,300,47,58,254,61,145,145,61,145,78,145,78,145,78,145,78,145,61,145,61,145,61,145,61,145,78,145,78,145.0,68.7019,145.0,61.00280000000001,145.0,61.0,145.0,61.0,1.0,1.0
ef99fea1-4c3c-4044-849b-9f952ee95fd1,22,False,"[(77, 100), (86, 97)]",310,298,63,62,310,80,171,177,77,183,86,177,77,177,77,183,86,183,86,183,86,177,77,177,77,183,86,177,77,178.6723,79.5084,177.0,77.0,177.0,77.0,183.0,86.0,1.0701754385964912,1.0350877192982457
ef99fea1-4c3c-4044-849b-9f952ee95fd1,22,False,"[(100, 77), (97, 86)]",298,310,62,63,298,91,171,177,100,183,97,177,100,177,100,183,97,183,97,183,97,177,100,177,100,183,97,177,100,178.6723,99.16390000000001,177.0,100.0,177.0,100.0,183.0,97.0,1.0701754385964912,1.0350877192982457
