eid,path_time_div,is_sp_pne,Potential,SIP1,SIP2,SCP1,SCP2,SIP1|SIP2,Individual Time In Optimal Social Welfare,Optimal Social Welfare,Min-Min,Individual Time In Min-Min,Min-Max,Individual Time In Min-Max,Min-Sum,Individual Time In Min-Sum,Min-Avg,Individual Time In Min-Avg,Min-Abs,Individual Time In Min-Abs,Max-Min-Surplus,Individual Time In Max-Min-Surplus,Max-Min-Improvement,Individual Time In Max-Min-Improvement,Max-Avg-Improvement,Individual Time In Max-Avg-Improvement,MAX-Nash-Value,Individual Time In MAX-Nash-Value,MIN-Nash-Value,Individual Time In MIN-Nash-Value,MIN-Sum-Surplus,Individual Time In MIN-Sum-Surplus,Egalitarian,Individual Time In Egalitarian,Utilitarian,Individual Time In Utilitarian,Kalai_Smorodinsky,Individual Time In Kalai_Smorodinsky,Nash,Individual Time In Nash,PoA,PoS
93d8eb88-31df-416a-abff-a34572d0d727,78,True,"[(84, 458), (93, 445)]",100,496,23,117,100,146,534,542,84,538,93,538,93,538,93,538,93,542,84,542,84,542,84,542,84,538,93,538,93,542.0,84.0,538.0,93.0,540.7526,86.8066,541.9986,84.003,1.0149812734082397,1.0074906367041199
93d8eb88-31df-416a-abff-a34572d0d727,78,True,"[(458, 84), (445, 93)]",496,100,117,23,496,388,534,542,458,538,445,538,445,538,445,538,445,542,458,542,458,542,458,542,458,538,445,538,445,542.0,458.0,538.0,445.0,540.7526,453.946,541.9986,457.9956,1.0149812734082397,1.0074906367041199
9e03bbab-891d-4650-9b91-4742a044603a,222,True,"[(100, 166)]",100,166,19,66,100,100,266,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266,100,266.0,100.0,266.0,100.0,266.0,100.0,266.0,100.0,1.0,1.0
9e03bbab-891d-4650-9b91-4742a044603a,222,True,"[(166, 100)]",166,100,66,19,166,166,266,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266,166,266.0,166.0,266.0,166.0,266.0,166.0,266.0,166.0,1.0,1.0
5141e82f-acd9-46fc-a230-4474e2520011,110,True,"[(100, 56)]",100,56,36,20,100,100,156,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156,100,156.0,100.0,156.0,100.0,156.0,100.0,156.0,100.0,1.0,1.0
5141e82f-acd9-46fc-a230-4474e2520011,110,True,"[(56, 100)]",56,100,20,36,56,56,156,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156,56,156.0,56.0,156.0,56.0,156.0,56.0,156.0,56.0,1.0,1.0
45ccb941-ef4f-4038-809f-3f848ad35ba0,22,True,"[(100, 122)]",100,122,23,32,100,100,222,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222.0,100.0,222.0,100.0,222.0,100.0,222.0,100.0,1.0,1.0
45ccb941-ef4f-4038-809f-3f848ad35ba0,22,True,"[(122, 100)]",122,100,32,23,122,122,222,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222.0,122.0,222.0,122.0,222.0,122.0,222.0,122.0,1.0,1.0
df166765-e9b7-42e3-86e6-c2de9af20162,0,False,"[(113, 147)]",122,156,32,34,113,104,252,260,113,260,113,260,113,260,113,260,113,260,113,260,113,260,113,260,113,260,113,260,113,260.0,113.0,260.0,113.0,260.0,113.0,260.0,113.0,1.0317460317460319,1.0317460317460319
df166765-e9b7-42e3-86e6-c2de9af20162,0,False,"[(147, 113)]",156,122,34,32,147,148,252,260,147,260,147,260,147,260,147,260,147,260,147,260,147,260,147,260,147,260,147,260,147,260.0,147.0,260.0,147.0,260.0,147.0,260.0,147.0,1.0317460317460319,1.0317460317460319
8ce053a1-f0b6-4127-8675-3e838f8e1400,112,True,"[(100, 122)]",100,122,23,50,100,100,222,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222,100,222.0,100.0,222.0,100.0,222.0,100.0,222.0,100.0,1.0,1.0
8ce053a1-f0b6-4127-8675-3e838f8e1400,112,True,"[(122, 100)]",122,100,50,23,122,122,222,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222,122,222.0,122.0,222.0,122.0,222.0,122.0,222.0,122.0,1.0,1.0
0f4c3c9d-db59-4d2a-a4a0-016fd351468e,44,True,"[(100, 134)]",100,134,39,47,100,100,234,234,100,234,100,234,100,234,100,234,100,234,100,234,100,234,100,234,100,234,100,234,100,234.0,100.0,234.0,100.0,234.0,100.0,234.0,100.0,1.0,1.0
0f4c3c9d-db59-4d2a-a4a0-016fd351468e,44,True,"[(134, 100)]",134,100,47,39,134,134,234,234,134,234,134,234,134,234,134,234,134,234,134,234,134,234,134,234,134,234,134,234,134,234.0,134.0,234.0,134.0,234.0,134.0,234.0,134.0,1.0,1.0
455e9046-80cd-4945-bf51-5020afb94f5f,100,True,"[(100, 188)]",100,188,28,56,100,100,288,288,100,288,100,288,100,288,100,288,100,288,100,288,100,288,100,288,100,288,100,288,100,288.0,100.0,288.0,100.0,288.0,100.0,288.0,100.0,1.0,1.0
455e9046-80cd-4945-bf51-5020afb94f5f,100,True,"[(188, 100)]",188,100,56,28,188,188,288,288,188,288,188,288,188,288,188,288,188,288,188,288,188,288,188,288,188,288,188,288,188,288.0,188.0,288.0,188.0,288.0,188.0,288.0,188.0,1.0,1.0
